articleID,url,title,createTime,positive_total,negative_total,total,positive_percent,negative_percent
943,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102809&Itemid=0,大溪 國家君臨  298萬成家超吸引人的,2020-08-11 18:03,1,1,2,0.5,0.5
944,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102803&Itemid=0,金山 也有豪宅 尖兵溱水好漂亮,2020-08-10 17:30,0,2,2,0.0,1.0
945,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102778&Itemid=0,想了解清溪特區--著東騰,2020-08-4 21:22,1,1,2,0.5,0.5
946,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102772&Itemid=0,傳真行銷承德路秒殺案連三，宏國⼤道城三週賣光光 ￼,2020-08-4 00:04,1,1,2,0.5,0.5
947,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102749&Itemid=0,中壢 龍騰MRT這個地點多少錢合理?,2020-07-28 17:17,2,0,2,1.0,0.0
948,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102757&Itemid=0,八里「合嘉快意人生」,2020-07-31 10:27,1,1,2,0.5,0.5
949,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102759&Itemid=0,先嗇宮附近的寶石君品苑如何?,2020-07-31 12:19,1,1,2,0.5,0.5
950,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101535&Itemid=0,萬華 都美艷 貴的合理嗎,2019-06-4 17:39,1,1,2,0.5,0.5
951,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102709&Itemid=0,請問民生社區的「民生鉑月」近期評價？,2020-07-16 18:08,1,1,2,0.5,0.5
952,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102698&Itemid=0,首購屋推薦想投資土城房地產?,2020-07-13 14:09,1,1,2,0.5,0.5
953,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102654&Itemid=0=6#119399,發現很夏天的建案台北沐夏,2020-06-24 09:39,8,2,10,0.8,0.2
954,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102647&Itemid=0,[城市巴黎] 各位對這個建案覺得？？,2020-06-21 12:50,3,0,3,1.0,0.0
955,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101039&Itemid=0=6#119210,江陵建設的「大安傳家」,2019-01-15 16:22,2,0,2,1.0,0.0
956,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102618&Itemid=0,有人看過此案嗎？機捷A8【台北國際村】,2020-06-10 14:09,4,3,7,0.5714285714285714,0.42857142857142855
957,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102628&Itemid=0,新店..台信城易迅,2020-06-14 11:14,1,1,2,0.5,0.5
958,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102629&Itemid=0,信義區的預售小建案--蒔上101,2020-06-14 22:19,1,1,2,0.5,0.5
959,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102620&Itemid=0,看見樹林的新建案---弘華富美,2020-06-11 06:51,0,3,3,0.0,1.0
960,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102607&Itemid=0,小檜溪康晶釀建案感覺不錯!,2020-06-5 16:54,2,0,2,1.0,0.0
961,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102603&Itemid=0=6#118690,"汐止成屋好案富貴名邸,上市櫃建案皇鼎建設的推案.",2020-06-4 08:21,2,1,3,0.6666666666666666,0.3333333333333333
962,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102556&Itemid=0=6#118604,龜山A7-台北國際村有人去看過嗎？,2020-05-14 17:25,4,6,10,0.4,0.6
963,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=100408&Itemid=0=12#118524,信義區的..「威尼斯商人」2房價格真的只有1千萬嗎？,2018-07-17 21:30,0,2,2,0.0,1.0
964,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102596&Itemid=0,合矩青山可以買嗎?,2020-06-2 09:55,0,2,2,0.0,1.0
965,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102553&Itemid=0=6#118405,請益高雄美術白天鵝建案,2020-05-13 14:48,0,2,2,0.0,1.0
966,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102541&Itemid=0=6#118396,首購族江翠北重劃區.土城商業住宅區,2020-05-11 13:36,2,2,4,0.5,0.5
967,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102582&Itemid=0,北台灣最高樓的景觀住宅,2020-05-27 10:59,0,2,2,0.0,1.0
968,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102584&Itemid=0,大橋頭捷運站 超站S好不好,2020-05-27 17:28,1,1,2,0.5,0.5
969,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102363&Itemid=0=12#118253,台南建案 佳順安順 可以買嗎?,2020-03-2 17:59,2,3,5,0.4,0.6
970,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=100159&Itemid=0=6#118236,"淡海最大的指標建案""海上皇宮""..",2018-04-21 15:39,0,2,2,0.0,1.0
971,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102450&Itemid=0=6#118170,台南佳順永康感覺不錯!,2020-04-1 08:01,1,1,2,0.5,0.5
972,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102531&Itemid=0,三重~聯上大喜,2020-05-5 22:11,2,0,2,1.0,0.0
973,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102527&Itemid=0,鶯歌..豐邑泱泱 值得入手嗎？,2020-05-5 07:28,0,2,2,0.0,1.0
974,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102471&Itemid=0=6#117817,媽呀..這麼貴？？..統創緻,2020-04-10 23:06,1,3,4,0.25,0.75
975,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102509&Itemid=0,大同區重慶北路的「虹廷首苑」,2020-04-27 13:31,3,1,4,0.75,0.25
976,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102487&Itemid=0=6#117647,(急)尋求中和南勢角~台北時上工地大火~已購戶?,2020-04-17 00:50,6,2,8,0.75,0.25
977,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101616&Itemid=0,基隆 悠活台北村,2019-07-3 14:12,2,4,6,0.3333333333333333,0.6666666666666666
978,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102022&Itemid=0=18#117405,士林新建案「圓山帝寶」,2019-10-28 07:57,2,0,2,1.0,0.0
979,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102478&Itemid=0,光明路上光明鼎適合當退休宅嗎？,2020-04-14 16:31,0,3,3,0.0,1.0
980,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102469&Itemid=0,"台中富宇世界之匯豪宅,地點不錯說!",2020-04-10 09:00,1,1,2,0.5,0.5
981,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102432&Itemid=0,新莊 竹城新大阪風評好嗎,2020-03-25 17:57,0,2,2,0.0,1.0
982,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102419&Itemid=0=6#117013,北投天母西路的建案-玖伍隱,2020-03-20 10:47,0,2,2,0.0,1.0
983,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102438&Itemid=0,永陞林語堂,2020-03-26 20:23,0,2,2,0.0,1.0
984,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102312&Itemid=0,"碧蘭溪城的看版,此案有人看過嗎?",2020-02-11 08:08,1,2,3,0.3333333333333333,0.6666666666666666
985,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102113&Itemid=0,看看三重預售案..盛河八方..的優惠噱頭,2019-12-1 23:02,0,3,3,0.0,1.0
986,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102398&Itemid=0,八里幸福莊園,2020-03-14 08:31,1,2,3,0.3333333333333333,0.6666666666666666
987,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102372&Itemid=0,五股..未來家,2020-03-5 08:50,1,1,2,0.5,0.5
988,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102365&Itemid=0,木柵-遠雄晴川..求分享..,2020-03-3 07:16,0,2,2,0.0,1.0
989,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102355&Itemid=0,吉美建設在文山區推的新案--吉美信義,2020-02-27 11:16,1,1,2,0.5,0.5
990,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102352&Itemid=0,寶睿博第 出門就上班  看到竹科大門口旁號好大的接待中心,2020-02-26 11:27,1,1,2,0.5,0.5
991,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102346&Itemid=0,新店央北的央泱長虹樣品屋蓋得不錯,2020-02-24 15:40,1,1,2,0.5,0.5
992,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102326&Itemid=0,"中山區~連雲台北學,,不知單價大約落在哪裡?",2020-02-18 15:08,1,2,3,0.3333333333333333,0.6666666666666666
993,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102301&Itemid=0,"去參觀三重建案""昕悅灣""的樣品屋..",2020-02-7 12:39,1,2,3,0.3333333333333333,0.6666666666666666
994,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102315&Itemid=0=6#115991,基隆百億大案--新橫濱,2020-02-12 08:20,0,2,2,0.0,1.0
995,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102298&Itemid=0,三重建案【仁仁河】去看過了嗎？,2020-02-6 08:37,2,1,3,0.6666666666666666,0.3333333333333333
996,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102310&Itemid=0=6#115966,台北最大的車站地標建築~信松廣場,2020-02-10 23:01,5,3,8,0.625,0.375
997,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102295&Itemid=0,請問：土城~富世康值得買嗎？,2020-02-5 08:14,0,2,2,0.0,1.0
998,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102271&Itemid=0,接到北投[華固富創中心]的銷售電話..,2020-01-16 20:59,1,1,2,0.5,0.5
999,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102075&Itemid=0,三重~三松MPARK,2019-11-22 08:17,1,1,2,0.5,0.5
1000,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102274&Itemid=0=6#115531,關於..三豐長安匯,2020-01-19 13:47,3,2,5,0.6,0.4
1001,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102149&Itemid=0,關於新竹市府護城河附近的磐龍,2019-12-12 15:40,0,2,2,0.0,1.0
1002,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102102&Itemid=0=6#115318,看見這個新案..「超．站S」,2019-11-28 09:03,3,0,3,1.0,0.0
1003,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101510&Itemid=0=18#115277,美麗山林在汐止!?感覺很遠,2019-05-27 17:32,2,5,7,0.2857142857142857,0.7142857142857143
1004,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102231&Itemid=0,高雄哪一帶適合投資?,2019-12-30 02:35,1,0,1,1.0,0.0
1005,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101888&Itemid=0=24#114979,跩什麼？中和建案..首泰天喜,2019-09-6 19:44,0,1,1,0.0,1.0
1006,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101482&Itemid=0=6#114831,台北 雪梨灣,2019-05-20 18:10,7,4,11,0.6363636363636364,0.36363636363636365
1007,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102178&Itemid=0,位於桃園市中壢區成章二街420號「展志學」,2019-12-19 16:12,1,0,1,1.0,0.0
1008,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102122&Itemid=0=6#114742,淡海新市鎮的江南大宅,2019-12-5 16:55,3,2,5,0.6,0.4
1009,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102170&Itemid=0,板橋民生路的(潤泰鼎峰)區域中高價位...,2019-12-18 10:40,1,1,2,0.5,0.5
1010,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101597&Itemid=0,新莊中環路二段力麒建設『家家富富』已完工交屋,2019-06-27 13:53,2,0,2,1.0,0.0
1011,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102157&Itemid=0,林口大坪數的大吾疆御鑄跟長虹天際,2019-12-13 15:49,2,0,2,1.0,0.0
1012,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102141&Itemid=0,富宇建設位於桃園市龜山區樂捷段的「富宇上城」,2019-12-11 15:50,1,0,1,1.0,0.0
1013,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102130&Itemid=0,永和~挑高3米6的建案~仁愛沐光,2019-12-9 12:23,1,1,2,0.5,0.5
1014,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102056&Itemid=0=12#114493,東興建設石川水岸,2019-11-12 10:51,1,1,2,0.5,0.5
1015,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102098&Itemid=0,新竹藝術路「寶台雙子星」價位？,2019-11-27 08:11,1,1,2,0.5,0.5
1016,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=100763&Itemid=0=6#114303,八里左岸風情裡的-台北晴灣,2018-11-7 13:19,1,7,8,0.125,0.875
1017,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102001&Itemid=0=6#114281,萬華 幸福安家 有人去看過嗎,2019-10-22 18:00,2,1,3,0.6666666666666666,0.3333333333333333
1018,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102093&Itemid=0=6#114197,請問定泰在鳳鳴的建案公園翫？,2019-11-25 15:37,1,1,2,0.5,0.5
1019,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102073&Itemid=0,三重 集賢賦玉  重陽橋下建商評價好嗎,2019-11-21 16:49,1,4,5,0.2,0.8
1020,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=100307&Itemid=0=12#114098,麻煩分享此案..「ONE@台北」,2018-06-6 21:37,7,7,14,0.5,0.5
1021,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102061&Itemid=0,曉日子悅誠建設蘇澳的推案,2019-11-14 08:40,0,1,1,0.0,1.0
1022,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101922&Itemid=0=6#113851,"唬爛笑死人的""世界明珠""",2019-09-19 07:06,2,2,4,0.5,0.5
1023,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102058&Itemid=0,請問「信義VS復興」開價是不是算不太貴~,2019-11-12 14:29,0,1,1,0.0,1.0
1024,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101995&Itemid=0,三重左岸京站 有人看過嗎?,2019-10-21 17:44,2,1,3,0.6666666666666666,0.3333333333333333
1025,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102012&Itemid=0,茂德建設在洲子洋新建案《好享家》758萬買2房+車位值得買嗎~,2019-10-24 15:12,0,1,1,0.0,1.0
1026,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=9464&Itemid=0=18#113526,超級花園居住的心得,2017-09-13 18:16,1,1,2,0.5,0.5
1027,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102005&Itemid=0,位於桃園市八德區興豐路1794巷的「水玥」,2019-10-23 15:27,0,2,2,0.0,1.0
1028,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=102004&Itemid=0,新蓋好案名還沒取，就淪為法拍的建案..,2019-10-23 10:03,1,1,2,0.5,0.5
1029,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101999&Itemid=0,請教萬華區最近推出的預售案-《幸福安家》,2019-10-22 13:59,1,1,2,0.5,0.5
1030,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=100615&Itemid=0,龜山富御捷境,2018-09-19 17:11,0,1,1,0.0,1.0
1031,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101960&Itemid=0=6#113089,大直新案「水綠清翫」開價嚇人...,2019-10-5 09:17,0,3,3,0.0,1.0
1032,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101590&Itemid=0=12#112957,大同區 民權首富 單價有點高,2019-06-25 17:55,3,4,7,0.42857142857142855,0.5714285714285714
1033,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101792&Itemid=0=6#112692,好貴....「榮華一鹿」,2019-08-18 08:22,1,1,2,0.5,0.5
1034,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101904&Itemid=0,有人看過大同區的虹廷首苑嗎？,2019-09-13 02:31,1,1,2,0.5,0.5
1035,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101912&Itemid=0,"大同區""天好韻""實際成交價位？",2019-09-16 06:44,1,2,3,0.3333333333333333,0.6666666666666666
1036,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101900&Itemid=0,汀洲路..中正晏京，看過的人分享,2019-09-12 09:30,2,0,2,1.0,0.0
1037,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101890&Itemid=0,北投新建案~曉陽,2019-09-7 19:46,2,2,4,0.5,0.5
1038,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101837&Itemid=0,南港 舊庄 築夢Easy  賣很久,2019-09-2 17:55,0,2,2,0.0,1.0
1039,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101832&Itemid=0,三星 二代白宮透天建案很氣派!,2019-08-30 08:00,2,0,2,1.0,0.0
1040,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101804&Itemid=0=6#111968,汐止的「胡適朗閱」要漲價？,2019-08-23 07:08,3,1,4,0.75,0.25
1041,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101497&Itemid=0=6#111628,"知道""民生鉑月""這個新建案嗎？",2019-05-24 09:16,2,0,2,1.0,0.0
1042,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101764&Itemid=0,在東湖廣告打出三房1298萬的房子~東湖畔,2019-08-9 17:53,1,1,2,0.5,0.5
1043,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=8180&Itemid=0=18#111360,台北市文山區景美天際skyline，最近有已經成交的大大可分享嗎？,2016-10-26 17:50,11,11,22,0.5,0.5
1044,https://www.myhousing.com.tw//index.php?option=com_kunena&view=topic&catid=8&id=101740&Itemid=0,桃園國泰賦都-地主戶釋出,2019-08-2 14:29,1,2,3,0.3333333333333333,0.6666666666666666
